vil_id,vil_lo,vil_en,dist_id
1503111,ບ​. ດາກດູງ,B. Darkdoung,1503
1503112,ບ​. ດາກກັງ,B. Darkkang,1503
1503113,ບ​. ຈະລິງ,B. Chaling,1503
1503114,ບ​. ດາກເລ,B. Dark le,1503
1503120,ບ​. ດາກເດີຍ,B. Darkdan-rark deui,1503
1503121,ບ​. ດາກຢາງ,B. Dark yang,1503
1503124,ບ​. ດາກເຣີນ,B. Dark rern,1503
1503127,ບ​. ດາກວໍ,B. Darkwor+Dark ark,1503
1503130,ບ​. ດາກວາຍ,B. Dark wai,1503
1503131,ບ​. ດາກຣັນ,B. Dark ran,1503
1503132,ບ​. ດາກປາ+ດາກລານ,B. Darkdenh,1503
1504001,ບ​. ທ່າແຕງເໜືອ,B. Ta teng nuea,1504
1504002,ບ​. ແສນເໜືອ,B. San nuea,1504
1504003,ບ​. ຫ້ວຍຊາຍ,B. Houai say,1504
1504004,ບ​. ຫົວເຊ,B. Houa sa,1504
1504006,ບ​. ໜອງນົກ,B. Nong nouk,1504
1504007,ບ​. ກະປື,B. Kar peu,1504
1504009,ບ​. ແສນໃຕ້,B. San tay,1504
1504010,ບ​. ເກາະລະກາງ,B. Kow lar kang,1504
1504011,ບ​. ເກາະຫົວພູ,B. Kow houa phou,1504
1504012,ບ​. ລີກ,B. Leek,1504
1504013,ບ​. ຈະຫຼາມໃໝ່,B. Cha lam nhay,1504
1504014,ບ​. ຈະຫຼາຍເກົ່າ,B. Cha lam kow,1504
1504015,ບ​. ກຳກອກ,B. Kam kok,1504
1504016,ບ​. ຈະກຳໃໝ່,B. Chakammay,1504
1504018,ບ​. ຈະກຳໃຫ່ຍ,B. Char kam nhay,1504
1504019,ບ​. ຈຸນລາ,B. Choon la,1504
1504020,ບ​. ປະໄລ,B. Par lay,1504
1504021,ບ​. ຍົກທົ່ງ,B. Nhouck thong,1504
1504023,ບ​. ກາເຟ,B. cafee,1504
1504024,ບ​. ກົກໄຮ,B. Koc hi,1504
1504026,ບ​. ໂທນນ້ອຍ,B. Thoun noi tay,1504
1504028,ບ​. ໂນນສຳພັນ,B. Noun sam phanh,1504
1504029,ບ​. ສະທົວເໜືອ,B. Sar thoua say sam phanh,1504
1504030,ບ​. ສະທົວໃຕ້,B. Sar thoua tay,1504
1504032,ບ​. ໂທນໃຫ່ຍ,B. Toldnhaimai,1504
1504033,ບ​. ຈຸງຮຸງເໜືອ,B. Choung nuea,1504
1504034,ບ​. ຈຸງຮຸງໃຕ້,B. Choung houng tay,1504
1504035,ບ​. ທົ່ງຍາວ,B. Thong nhao,1504
1504036,ບ​. ທົ່ງໂກງ,B. Thong kong,1504
1504037,ບ​. ທົ່ງຫວາຍ,B. Thong khouai,1504
1504038,ບ​. ດອນຊາ,B. Don sa,1504
1504039,ບ​. ປະແຫຼງເໜືອ,B. Par luang nuea,1504
1504040,ບ​. ປະແຫຼງໃຕ້,B. Par luang tay,1504
1504042,ບ​. ປົ່ງເໜຶອ,B. Pong nuea,1504
1504043,ບ​. ກົກພຸງເໜືອ,B. Kok phoung nuea,1504
1504044,ບ​. ກົກພຸງເກົ່າ,B. Kok phoung kow,1504
1504046,ບ​. ຕຸ້ມຍໍ,B. Toum nhor,1504
1504047,ບ​. ຕະກຽວ,B. Tar koew,1504
1504048,ບ​. ໝື່ນກາງ,B. Meunkang,1504
1504049,ບ​. ໝື່ນໃໝ່,B. Meunmai,1504
1504050,ບ​. ໜອງບົວໃສ,B. Nongbouasai,1504
1504051,ບ​. ປະຫຼາຍ,B. Park lai,1504
1504054,ບ​. ກັນດອນ,B. Kandone,1504
1504056,ບ​. ຈະກຳລິດ,B. Chakamlid,1504
1504057,ບ​. ທ່າແຕງໃຕ້,B. Thataengtai,1504
1504058,ບ​. ວາງໃໝ່,B. Vangmai,1504
1504059,ບ​. ສະທື,B. Satii,1504
1504060,ບ​. ຢຶບໃໝ່,B. Yeubmai,1504
1504061,ບ​. ກົງຕາຢູນ,B. Kongtayoon,1504
1504062,ບ​. ຫຼັກຂາວ,B. Luckkhao,1504
1504063,ບ​. ໝອງກັນ,B. Nongkan,1504
1601001,ບ​. ທ່າຫຼວງ,B. Thalouang,1601
1601002,ບ​. ພະບາດ,B. Phabath,1601
1601003,ບ​. ໂພນໄຊ,B. Phonh,1601
1601005,ບ​. ຫຼັກເມືອງ,B. Luckmueang,1601
1601008,ບ​. ປາກເຊ,B. Phaksae,1601
1601010,ບ​. ທົ່ງ,B. Thong,1601
1601011,ບ​. ຮ່ອງຄະຍອມ,B. Hongkanhom,1601
1601012,ບ​. ສາງນ້ຳມັນ,B. Sangnammunh,1601
1601014,ບ​. ໂພນກຸງ,B. Phonhkouang,1601
1601015,ບ​. ໂພນສະຫວັນ,B. Phonhsavanh,1601
1601016,ບ​. ທ່າຫີນເໜືອ,B. Thahinnuea,1601
1601017,ບ​. ຫ້ວຍປູນ,B. Huoaiphoon,1601
1601019,ບ​. ກົກເດື່ອ,B. Kokduea,1601
1601020,ບ​. ໂພນງາມ,B. Phonhnham,1601
1601023,ບ​. ທ່າໄຮ່,B. Thahai,1601
1601026,ບ​. ຄັນເກີງ,B. Kankern,1601
1601027,ບ​. ແກ້ງເກີງ,B. Kangkeuag,1601
1601029,ບ​. ຫ້ວຍເລົາ,B. Huoailao,1601
1601030,ບ​. ໂພນສີໄຄ,B. Phonesikay,1601
1601031,ບ​. ດົງເກາະໂລງ,B. Dongkalong,1601
1601032,ບ​. ດອນເຂາະ,B. Doneckong,1601
1601033,ບ​. ແກ້ງຊັນ,B. Kangsun,1601
1601036,ບ​. ນາແຫກ,B. Nathaek,1601
1601037,ບ​. ໂຊກອຳນວຍ,B. Sokamnouay,1601
1601039,ບ​. ຫ້ວຍຍາງຄຳ,B. Huoainhangkam,1601
1601041,ບ​. ກາງ,B. Kang,1601
1601042,ບ​. ພູມ່ວງ,B. Phoumouang,1601
1601043,ບ​. ສວນສະຫວັນ,B. Souansavanh,1601
1601044,ບ​. ສະໜາມໄຊ,B. SaNamxay,1601
1601047,ບ​. ໂນນສະຫວ່າງ,B. Nonsavang,1601
1601048,ບ​. ຄອນໄຫຼ,B. Konevai,1601
1601049,ບ​. ໂພນສະອາດ,B. Phonesaath,1601
1601050,ບ​. ແກ,B. Kae,1601
1601051,ບ​. ໂພຕາກ,B. Photak,1601
1601052,ບ​. ແຫ່,B. Hae,1601
1601053,ບ​. ຊົ້ງເຊ,B. Songnhay,1601
1601054,ບ​. ນາຈຽງ,B. Nachieng,1601
1601055,ບ​. ສະພານໄຊ,B. Saphansay,1601
1601058,ບ​. ພັດທະນາ,B. Phatthana,1601
1601059,ບ​. ແກ້ວສຳພັນ,B. Keosumphanh,1601
1601063,ບ​. ໂນນດູ່,B. Nondou,1601
1601067,ບ​. ຈັດສັນ,B. Chatsun,1601
1602001,ບ​. ນາດ່ານ,B. Nadan,1602
1602003,ບ​. ໂນນສະຫວັນ,B. Nonsavanh,1602
1602004,ບ​. ນາຂາມ,B. Nackam,1602
1602006,ບ​. ຄຳບອນ,B. Kambone,1602
1602008,ບ​. ນາ,B. Na,1602
1602010,ບ​. ຄີລີ,B. Souvanhnakili,1602
1602015,ບ​. ແກ້ງໄມ້ເຮັ້ຍ,B. Kangmaiheertheuag,1602
1602018,ບ​. ທົ່ງຮີ,B. Thonghinoy,1602
1602019,ບ​. ແຊລະບຳ,B. Saelabam,1602
1602021,ບ​. ໜອງດູ່,B. Nongdou,1602
1602022,ບ​. ປົ່ງເກີມ,B. Phongkerm,1602
1602023,ບ​. ຫີນລາດ,B. Hinlad,1602
1602024,ບ​. ປາກປາກັ້ງ,B. Phakphakang,1602
1602025,ບ​. ສະລິ,B. Sali,1602
1602026,ບ​. ວັງເວີນ,B. Vangvernnhay,1602
1602028,ບ​. ໜອງໂນ,B. Nongno,1602
1602030,ບ​. ດອນແຊ,B. Donsae,1602
1602033,ບ​. ຄຳແປງ,B. Kamphang,1602
1602036,ບ​. ໜອງແຄນ,B. Nongkand,1602
1602039,ບ​. ຄຳຫລວງ,B. Khamluang,1602
1602041,ບ​. ຊອນພາກ,B. Sonephak,1602
1602043,ບ​. ສີທວນ,B. Sithouan,1602
1602045,ບ​. ດົງລານຄຳ,B. Donglankham,1602
1602046,ບ​. ສຸລະ,B. Soula,1602
1602047,ບ​. ໃໝ່ສິງສຳພັນ,B. Singckamphun,1602
1602048,ບ​. ໜອງເມັກ,B. Nongmek,1602
1602050,ບ​. ບຸ່ງຄ້າ,B. Boungka,1602
1602051,ບ​. ອອກເມຶອງ,B. Orkmeuang,1602
1602053,ບ​. ນາແກວ,B. Nakeo,1602
1602055,ບ​. ຫ້ວຍຍາງ,B. Houainhangnhay,1602
1602056,ບ​. ງີ້ວ,B. Nhiew,1602
1602059,ບ​. ແກ້ງກອກ,B. Kangkok,1602
1602060,ບ​. ບ ໂສໂລ,B. Solonhay,1602
1602061,ບ​. ໂສໂລນອ້ຍ,B. Solonoy,1602
1602062,ບ​. ຈຳປີ,B. Champhi,1602
1602063,ບ​. ພູທອງລຸ່ມ,B. Phouthongloom,1602
1602065,ບ​. ບ ເດື່ອ,B. Dueanuea,1602
1602067,ບ​. ນາຫຼົ້ງ,B. Nalong,1602
1602069,ບ​. ງົວແດງ,B. Nhoua,1602
1602070,ບ​. ນາຊອນ,B. Nasone,1602
1602072,ບ​. ປາກຊອນ,B. Phaksone,1602
1602075,ບ​. ໂຢງ,B. Nhongkang,1602
1602079,ບ​. ສະຜ່າຍ,B. Saphaikang,1602
1602081,ບ​. ທາງແບ່ງສີວິໄລ,B. Thangbangvilay,1602
1602082,ບ​. ດອນໂຄ,B. Doneko,1602
1602083,ບ​. ນາຂວ້າງ,B. Nakouang,1602
1602085,ບ​. ໜອງຫອຍ,B. Nonghoy,1602
1603002,ບ​. ກະຈີດ,B. Namchid,1603
1603005,ບ​. ໝອງກຸ້ງ,B. Nongkoung,1603
1603006,ບ​. ໜອງບົວ,B. Nongboua,1603
1603008,ບ​. ແກ້ງເກ່ຍ,B. Kangnhay,1603
1603009,ບ​. ເມີ້ງ,B. Meuag,1603
1603011,ບ​. ໂນນອຸດົມ,B. Nonoudom,1603
1603013,ບ​. ຂັນລາຍ,B. Ckanlainay,1603
1603015,ບ​. ລາດບົກ,B. Lathbok,1603
1603018,ບ​. ກວາງຊີ,B. Kouangsi,1603
1603019,ບ​. ໂພນທອງ,B. Phonthong,1603
1603020,ບ​. ແກ້ງຍາວ,B. Kangnhao,1603
1603021,ບ​. ໜອງບົກໃຫຍ່,B. Nongboknhay,1603
1603022,ບ​. ສອງຄອນ,B. Songckone,1603
1603023,ບ​. ທົ່ງທິງ,B. Thongthing,1603
1603027,ບ​. ໝາກແງວ,B. Makngeo,1603
1603028,ບ​. ແກ້ງຕື້ນ,B. Kangtin,1603
1603029,ບ​. ໜອງກັ້ງ,B. Nongkang,1603
1603031,ບ​. ໜອງຫົວຄວາຍ,B. Nonghouakouamay,1603
1603034,ບ​. ໜອງກອກ,B. Nongkok,1603
1603037,ບ​. ໝອງໃສ,B. Nongsay,1603
1603038,ບ​. ໂນນສອນ,B. Nosone,1603
1603039,ບ​. ພູທອງເທິງ,B. Phouthong,1603
1603040,ບ​. ນາແກ,B. Nakae,1603
1603041,ບ​. ປາຫຼາຍ,B. Phalai,1603
1603042,ບ​. ໂນນໃຊ,B. Nonxay,1603
1603043,ບ​. ທີ 10,B. Thee10,1603
1603047,ບ​. ບ້ານທີ4(ສາມັກຄີໄຊ ),B. Teehok(kang),1603
1603048,ບ​. ທີ1(ຫຼັກ16 )ປາກຊ່ອງ,B. Tee 1 phaksong,1603
1603051,ບ​. ທົ່ງອຸດົມ,B. Thongoudom,1603
1603053,ບ​. ຫ້ວຍພືນ,B. Huoaipheun,1603
1603057,ບ​. ອຸດົມສຸກ,B. Oudomsook,1603
1603059,ບ​. ດົງໄລ່,B. Donglai,1603
1603062,ບ​. ພີນທອງ,B. Phinthong,1603
1603063,ບ​. ຫ້ວຍແຮ່(21),B. Huoaihae 21,1603
1603065,ບ​. ຫລັກ23,B. Luck 23,1603
1603066,ບ​. ຫລັກ 25( ຕາກີດ),B. Tatkid 25,1603
1603068,ບ​. ຫລັກ 19(ຫ້ວຍເຕັນ),B. Houaitun,1603
1603071,ບ​. ຫຼັກ 16 ( ສີຊຽງໃໝ່),B. Sisiengmay,1603
1603076,ບ​. ໂພນໃຊ,B. Phonhsay,1603
1603079,ບ​. ໝື່ນຫລວງ,B. Muenlouang,1603
1603081,ບ​. ໜອງນ້ຳຂາວໃຫຍ່,B. Namkaonhay,1603
1603086,ບ​. ຫົວແຊ,B. Houachae,1603
1603088,ບ​. ລົ່ມສັກເໜືອ,B. Lomsucknuea,1603
1603089,ບ​. ຫ້ວຍລືສີ,B. Huoailuesi,1603
1603093,ບ​. ລົມສັກໃຕ້,B. Lomsucktay,1603
1603094,ບ​. ປາກຫ້ວຍເດື່ອ,B. Pakhouaiduean,1603
1603095,ບ​. ໃຊສະຫວ່າງ,B. Xaysavang,1603
1604001,ບ​. ວັດຫຼວງ,B. Vatlouang,1604
1604004,ບ​. ປາກຊ່ອງ,B. Phaksong,1604
1604006,ບ​. ພູໂອຍ,B. Phouoeui,1604
1604008,ບ​. ພູໝາກກໍ່,B. PhouMakkor,1604
1604009,ບ​. ໜອງຫຼວງ,B. NongLOung,1604
1604010,ບ​. ໜອງແລະ,B. Nonglae,1604
1604012,ບ​. ໜອງກະລິ,B. Nongkali,1604
1604013,ບ​. ພູດິນແດງ,B. Phoudindaeng,1604
1604014,ບ​. ຫຼັກ 48,B. Luck 48,1604
1604015,ບ​. ບັງລຽງ,B. Banglieng,1604
1604016,ບ​. ຫຼັກ 28,B. Lark 28,1604
1604017,ບ​. ຫຼັກ 30,B. Luck 30,1604
1604018,ບ​. ຫຼັກ 33,B. Luck 33,1604
1604019,ບ​. ຫຼັກ 35,B. Luck 35,1604
1604020,ບ​. ຫຼັກ 36,B. Luck 36,1604
1604021,ບ​. ຫຼັກ 38,B. Luck 38,1604
1604022,ບ​. ຫຼັກ 40,B. Luck 40,1604
1604024,ບ​. ຫຼັກ 43,B. Luck 43,1604
1604025,ບ​. ຫຼັກ 45,B. Luck 45,1604
1604026,ບ​. ຫ້ວຍຈຽດ,B. Huoaichieng,1604
1604027,ບ​. ຄົດນ້ອຍ,B. Kaudnoy,1604
1604028,ບ​. ພູຫຼັງແກ່ວ,B. Phoulangkeo,1604
1604029,ບ​. ຫ້ວຍຊັນ,B. Houaisun,1604
1604030,ບ​. ເຊຕະປຸງ,B. Saytaphoung,1604
1604031,ບ​. ໜອງຢາເທິງ,B. nongyatheuag,1604
1604032,ບ​. ໜອງຢາລຸ່ມ,B. Nongyaloom,1604
1604033,ບ​. ພູດ້າມຂວັນ,B. Phoudamckouan,1604
1604034,ບ​. ພູມອນ,B. Phoumone,1604
1604035,ບ​. ແດນສະຫວາງ,B. Dansavang,1604
1604036,ບ​. ໜອງສຳພັນ,B. Nongsamphanh,1604
1604037,ບ​. ຫ້ວຍຫວາຍ (ກຸ່ມ 5),B. Huoaivai,1604
1604038,ບ​. ເສັດຄົດ,B. Setkod,1604
1604039,ບ​. ໜອງຫີນຂາວ,B. Huoaihinkao,1604
1604040,ບ​. ກະເພີ,B. Kaphi,1604
1604041,ບ​. ຜັກກູດນ້ອຍ,B. Phuckkoognoy,1604
1604042,ບ​. ພູດິນອ່ອນ,B. Phoudindang,1604
1604043,ບ​. ໃໝ່ໄຊສົມບູນ,B. Maixaysomboun,1604
1604044,ບ​. ໜອງກາ,B. Nongka,1604
1604045,ບ​. ໜອງບອນ,B. Nongbone,1604
1604046,ບ​. ຫ້ວຍເຕົ່າ,B. Huoaitao,1604
1604047,ບ​. ຄົດໃຫຍ່,B. Kodnhay,1604
1604048,ບ​. ສົມສະໜຸກໃໝ່,B. Somsanook,1604
1604050,ບ​. ຫ້ວຍເສັດ,B. Huoaiset,1604
1604051,ບ​. ກະຕວດ,B. Katouad,1604
1604053,ບ​. ກອງຕູ່ນ,B. Kongtoon,1604
1604054,ບ​. ໜອງສູງ,B. Nongsoung,1604
1604055,ບ​. ລີ່ເຈືອງ,B. Lichueang,1604
1604059,ບ​. ທົ່ງກະຕ່າຍ,B. Thonngkatai,1604
1604061,ບ​. ຫ້ວຍເຕີຍ,B. Huoaiteui,1604
1604062,ບ​. ຫີນລັບ,B. Hinlub,1604
1604063,ບ​. ຫ້ວຍຊອຍ,B. Huoaisoy,1604
1604065,ບ​. ເຊປຽນ,B. Sayphian,1604
1604066,ບ​. ຫົວຊ້າງ,B. Houasang,1604
1604067,ບ​. ພະໜວນດົງ,B. Phanouandong,1604
1604068,ບ​. ປາກບ້ອງ,B. Phakphong,1604
1604069,ບ​. ໂນນຈັນ,B. Nonchanh,1604
1604070,ບ​. ທົ່ງກາຫຼົງ,B. Thongkalong,1604
1604071,ບ​. ຫຼັກ 11,B. Luck 11,1604
1604072,ບ​. ຫຼັກ 12,B. Luck 12,1604
1604073,ບ​. ໜອງເຂືອງໃຫຍ່,B. Nongkuang,1604
1604074,ບ​. ນ້ຳປົດ,B. Namphod,1604
1604075,ບ​. ຫຼັກ 15,B. Luck 15,1604
1604076,ບ​. ຈັນສະຫວ່າງ,B. Chanhsavang,1604
1604077,ບ​. ໜອງເຂືອງນ້ອຍ,B. Nongkueangnoy,1604
1604078,ບ​. ໜອງກີນ,B. Nongkin,1604
1604079,ບ​. ຫ້ວຍສາດ,B. Huoaisath,1604
1604080,ບ​. ໜອງເມັກ,B. Nongmek,1604
1604081,ບ​. ນ້ຳຮຸ່ງ,B. NamHoung,1604
1604082,ບ​. ໜອງຫີນ,B. Nonghin,1604
1604083,ບ​. ໜອງເທືອມ,B. Nongtheuan,1604
1604084,ບ​. ໜອງຕວງ,B. Nongtouang,1604
1604085,ບ​. ນ້ຳຕວດ,B. Namtuad,1604
1604086,ບ​. ຫ້ວຍຫວາຍ,B. Huoaivai,1604
1604087,ບ​. ໄຮ່ທົ່ງຫວາຍ,B. Haythongvai,1604
1604088,ບ​. ຫ້ວຍກອງ,B. Huoaikong,1604
1604089,ບ​. ນ້ຳຕາງ,B. Namtang,1604
1604090,ບ​. ໜອງອີໂອຍ,B. Nong e eua,1604
1604091,ບ​. ອຸປະຊາ,B. oupasa,1604
1604092,ບ​. ຕາໂອດ,B. Taoeui,1604
1604093,ບ​. ຕາເຢິກເສືອ,B. Tayikseua,1604
1604094,ບ​. ລາຊະສິນ,B. Lasasin,1604
1604096,ບ​. ນ້ຳໂກງ,B. Namkong,1604
1604098,ບ​. ຫ້ວຍຈອດ,B. Huoaichord,1604
1604102,ບ​. ຫ້ວຍຊອຍ,B. HuoaisoyNongphand,1604
1604103,ບ​. ເຊນ້ຳນ້ອຍ,B. Saynamnoy,1604
1604105,ບ​. ໜອງພະໜວນ,B. Nongphamouan,1604
1604106,ບ​. ໂນນສູງ,B. Nonsoung,1604
1604108,ບ​. ສວນສະຫວ່າງ,B. Souansavang,1604
1605001,ບ​. ໜອງແວງ,B. Luck 19,1605
1605003,ບ​. ນາສາຍຄຳ,B. Luck 16,1605
1605005,ບ​. ເວີນ,B. Vern,1605
1605006,ບ​. ຜັກແພວ,B. Phuckpheo,1605
1605009,ບ​. ໝໍ້ພຸ,B. Morphou,1605
1605010,ບ​. ບັງລຽງໃນ,B. Bangliengnay,1605
1605011,ບ​. ມ່ວງ,B. Mouang,1605
1605012,ບ​. ນ້ຳໃສທ່າ,B. Namsayrha,1605
1605013,ບ​. ປາກຫ້ວຍບັງລຽງ,B. Pkakhouailieng,1605
1605015,ບ​. ນ້ຳພາກ,B. Namphgak,1605
1605016,ບ​. ໜອງປັກແຮດ,B. Luck29,1605
1605018,ບ​. ນ້ຳໃສເທິງ,B. Namsaytheuag,1605
1605019,ບ​. ຫຼັກ 30,B. Luck 30,1605
1605021,ບ​. ຫຼັກ 34,B. Luck 34,1605
1605022,ບ​. ເຜົ່າສຳພັນ,B. Phaosamphanlak,1605
1605024,ບ​. ຫົວດອນແດງ,B. Houadondang,1605
1605026,ບ​. ສີມຸງຄຸນ,B. Simoungckoon,1605
1605028,ບ​. ບຸ່ງຄຳ,B. Boungckam,1605
1605030,ບ​. ເປືອຍດ້າວ,B. Pheuidao,1605
1605031,ບ​. ສີຈັນໂທ,B. Sichantho,1605
1605033,ບ​. ຫຼັກ 40,B. Luck 40,1605
1605034,ບ​. ຄອນນ້ອຍ,B. Konenoy,1605
1605035,ບ​. ປາກຕວຍ,B. Phaktouay,1605
1605037,ບ​. ນາຂາມ,B. Nackam,1605
1605038,ບ​. ນາລານ,B. Nalan,1605
1605039,ບ​. ໜອງບຶງ,B. Nongbeung,1605
1605040,ບ​. ນາກອກ,B. Nakork,1605
1605041,ບ​. ທາງແບ່ງ 48,B. Thangbeng,1605
1605042,ບ​. ໜອງແຂ້,B. Nongkae,1605
1605043,ບ​. ປະທຸມພອນ,B. Phathoomphone,1605
1605044,ບ​. ໂຕະໂມະທ່າ,B. Tomotha,1605
1605045,ບ​. ທ່າຮູ້,B. Thahou,1605
1605046,ບ​. ແຊງ,B. Seng,1605
1605049,ບ​. ຫ້ວຍໃຜ່,B. Huoaiphay,1605
1605050,ບ​. ບຸ່ນໃຫຍ່,B. Bounnhay,1605
1605052,ບ​. ພອງເພາະ,B. Phongphor,1605
1605053,ບ​. ທ່າກວ້າງ,B. Thakouang,1605
1605054,ບ​. ປ່າອາວ,B. Phaao,1605
1605055,ບ​. ຫ້ວຍຍາງ,B. Houaynhang,1605
1605056,ບ​. ໜອງບົວນ້ອຍ,B. Nongbouanoy,1605
1605057,ບ​. ໜອງບົວໃຫຍ່,B. Nongbouanhay,1605
1605059,ບ​. ຫ້ວຍແມ່ສັງ,B. Houaimaesang,1605
1605061,ບ​. ສະໂນດ,B. Sanod,1605
1605062,ບ​. ທົບສອກ,B. Thobsork,1605
1605063,ບ​. ຫ້ວຍໂກະ,B. Huoaiko,1605
1605064,ບ​. ກຽດໂງ້ງ,B. Kiadnhong,1605
1605065,ບ​. ພົມມະລຶ,B. Phommalue,1605
1605066,ບ​. ນາທົ່ງ,B. Nathong,1605
1605067,ບ​. ນ້ຳອ້ອມ,B. Namorm,1605
1605068,ບ​. ທົ່ງພະ,B. Thongpha,1605
1605069,ບ​. ນາບອນ,B. Nabone,1605
1605070,ບ​. ເຫຼົ່າຫຍ້າ,B. Laonha,1605
1605071,ບ​. ສົມສຸກ,B. Somsook,1605
1605072,ບ​. ໜອງເອກ,B. Nong eik,1605
1605073,ບ​. ຫ້ວຍຕ້ອນ,B. Huoaitone,1605
1605074,ບ​. ສະໝິງ,B. Saming,1605
1605075,ບ​. ກະລະ,B. Kala,1605
1605076,ບ​. ທົ່ງໄຊ,B. Thongxay,1605
1605077,ບ​. ແກແລໃຫຍ່,B. Kaelaenhay,1605
1605079,ບ​. ແກ້ງນາງອ່າງ,B. Kangnaang,1605
1605080,ບ​. ຄອນທູດ,B. Konetood,1605
1605085,ບ​. ພະໂພ,B. Phapho,1605
1605086,ບ​. ຜັກຂະ,B. Phuckcka,1605
1605088,ບ​. ໜອງມະເອກ,B. Bingko,1605
1605089,ບ​. ພະລາຍ,B. Phalaibok,1605
1605091,ບ​. ຕະຫວາງ,B. Tavang,1605
1605092,ບ​. ໜອງປີງ,B. Nongphing,1605
1605093,ບ​. ຕາອອງ,B. Taong,1605
1606001,ບ​. ໂນນສະຫວັນ,B. Nonsavang,1606
1606004,ບ​. ຫ້ວຍໂດນ,B. Houaydon,1606
1606005,ບ​. ດອນໄຫລ່,B. Donelai,1606
1606006,ບ​. ໜອງບົວ,B. Nongboua,1606
1606007,ບ​. ທ່າຫລວງ,B. Thalouang,1606
1606009,ບ​. ຫໍພະແກ້ວ,B. Horphakeo,1606
1606010,ບ​. ໂພໄຊ,B. Phoxai,1606
1606012,ບ​. ຫ້ວຍເພັກ,B. Houayphek,1606
1606013,ບ​. ຄັນແຍງ,B. Khangneng,1606
1606014,ບ​. ນາຫວ້າ,B. Navar,1606
1606016,ບ​. ສ່າເຫຼົ້າ,B. Salao,1606
1606017,ບ​. ໜອງຫອຍ,B. Nonghoy,1606
1606018,ບ​. ກ້ວຍ,B. Kouai,1606
1606019,ບ​. ໜອງແຕ້ນ້ອຍ,B. Nongtaenoy,1606
1606020,ບ​. ໄຜ່ລ້ອມ,B. Phailorm,1606
1606021,ບ​. ໂພນໃຫ່ຍ,B. Phongnai,1606
1606022,ບ​. ນາສະຫວ່າງ,B. Nasavang,1606
1606023,ບ​. ໜອງເມັກ,B. Nongmek,1606
1606025,ບ​. ນາຈານ,B. Nachan,1606
1606027,ບ​. ດອນຊາດ,B. Donexad,1606
1606029,ບ​. ສອງຄອນ,B. songkhone,1606
1606031,ບ​. ໂນນພະເຈົ້າ,B. Nonphachao,1606
1606032,ບ​. ໜອງຜື,B. Nongphy,1606
1606033,ບ​. ແກ້ງຍາວ,B. Kaenggnao,1606
1606034,ບ​. ບຸ່ງແກ,B. Bungkeo,1606
1606035,ບ​. ທ່າໃຫ່ຍ,B. Thagnai,1606
1606037,ບ​. ໂນນກຸງ,B. Nonkung,1606
1606038,ບ​. ໂນນສະອາດ,B. Nonsaat,1606
1606039,ບ​. ອ່າງຄຳ,B. Angkham,1606
1606041,ບ​. ສະເໝາະລຽບ,B. Samorliap,1606
1606044,ບ​. ພະລິງ,B. Phaling,1606
1606045,ບ​. ດອນສະແບງ,B. Donesabaeng,1606
1606048,ບ​. ໂນນຫີນ,B. Nonhin,1606
1606049,ບ​. ອຸປະຫລາດ,B. Oupalad,1606
1606053,ບ​. ຝັ່ງແດງ,B. Phangded,1606
1606056,ບ​. ໃໝ່ສີວິໄລ,B. Maisivilay,1606
1606057,ບ​. ໂພນທອງ,B. Phonthong,1606
1606063,ບ​. ແກ,B. Kare,1606
1606064,ບ​. ກຸງ,B. Kung,1606
1606065,ບ​. ຈິກ,B. Chik,1606
1606067,ບ​. ໜອງໄຮໂຄກ,B. Nonhhaikhok,1606
1606069,ບ​. ດູ່,B. Dou,1606
1606070,ບ​. ບົກ,B. Bok,1606
1606071,ບ​. ໂຄກກຸງ,B. Khokkung,1606
1606072,ບ​. ດອນຈິກ,B. Donechik,1606
1606073,ບ​. ໃໝ່,B. Mai,1606
1606074,ບ​. ໝໍ້,B. Mor,1606
1606075,ບ​. ທົ່ງກ້ວາງ,B. Thongkouang,1606
1606076,ບ​. ນາອຸດົມ,B. Naoudom,1606
1606077,ບ​. ວັງເຕົ່າ,B. Vangtao,1606
1606079,ບ​. ດອນໂຈດ,B. Donechod,1606
1606080,ບ​. ແກ້ງກາງ,B. Kaengkang,1606
1606082,ບ​. ລາດວາລີ,B. ladvaly,1606
1606084,ບ​. ດົງຍາງ,B. Donggnang,1606
1606086,ບ​. ໜອງສາລາ,B. Nongsala,1606
1606087,ບ​. ໜອງດົງ,B. Nongdong,1606
1606088,ບ​. ອຸສຸ,B. Ousu,1606
1606090,ບ​. ຄັນຍາງ,B. Khangnang,1606
1606093,ບ​. ໜອງໄຮທ່າ,B. Nonghaitha,1606
1606095,ບ​. ເວີນໄຊ,B. Vernxaignai,1606
1606098,ບ​. ຂະໜາດ,B. Khamad,1606
1606100,ບ​. ສັກເມືອງ,B. Sakmeuangneua,1606
1606103,ບ​. ສະໝັນ,B. Samanh,1606
1606106,ບ​. ຊົ້ງຊາຍ,B. Xongxay,1606
1606108,ບ​. ໂນນຄູນ,B. Nonkhoun,1606
1606110,ບ​. ກຸດນ້ຳຂຸ້ນ,B. Koudnamkhun,1606
1606111,ບ​. ໂຄກກ່ອງ,B. Khokkong,1606
1606112,ບ​. ກະຕິນ,B. katin,1606
1606114,ບ​. ຂຸມທອງ,B. Khoumthong,1606
